tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_true_intent,_should_escalate
1679,cust58904,True,2019-03-20,@AmazonHelp I returned order 129017 2 weeks ago and still no refund,1680,,refund_request,False
1680,AmazonHelp,False,2019-09-19,"I've gone ahead and issued the refund for order 129017 directly, you should see it within 5 business days. -RJ",,1679,refund_request,False
1681,cust17123,True,2019-02-02,how do I cancel order 407592? placed it 10 mins ago @AmazonHelp 😡,1682,,cancellation,False
1682,AmazonHelp,False,2019-05-27,"I've cancelled order 407592 for you, you won't be charged. -MK",,1681,cancellation,False
1683,cust86626,True,2019-11-17,"can't sign in to my account, says 'suspicious activity' @AmazonHelp",1684,,account_access,True
1684,AmazonHelp,False,2019-12-23,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,1683,account_access,True
1685,cust49438,True,2019-11-10,"@AmazonHelp any update on order 835652, tracking hasn't moved since 5 days ago",1686,,order_status,False
1686,AmazonHelp,False,2019-12-01,"I hear you, that's frustrating. Order 835652 left our facility yesterday and tracking will update within 24h. -RJ",,1685,order_status,False
1687,cust36777,True,2019-02-16,"product from 608512 is clearly used/opened, not new as advertised @AmazonHelp 😡",1688,,product_defect,True
1688,AmazonHelp,False,2019-01-27,"I'm sorry about that! I've started a replacement for order 608512, no need to wait for the return. -RJ",,1687,product_defect,True
1689,cust44114,True,2019-10-22,@AmazonHelp I returned order 565374 2 weeks ago and still no refund,1690,,refund_request,False
1690,AmazonHelp,False,2019-08-28,"Apologies for the delay. I've checked and your refund for order 565374 was processed, it can take 3-5 business days to reflect. -MK",,1689,refund_request,False
1691,cust81654,True,2019-04-16,"@AmazonHelp someone else logged into my account, I didn't authorize this",1692,,account_access,True
1692,AmazonHelp,False,2019-08-10,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,1691,account_access,True
1693,cust65683,True,2019-03-01,package 799961 arrived open and half the items missing @AmazonHelp,1694,,delivery_issue,False
1694,AmazonHelp,False,2019-05-15,"That's not okay, apologies. I've marked order 799961 as not-received and a reshipment is on the way. -MK",,1693,delivery_issue,False
1695,cust56494,True,2019-03-15,hey @AmazonHelp where is my order #691616?? it's been 8 days,1696,,order_status,True
1696,AmazonHelp,False,2019-12-15,"I hear you, that's frustrating. Order 691616 left our facility yesterday and tracking will update within 24h. -RJ",,1695,order_status,True
1697,cust18226,True,2019-03-21,"@AmazonHelp courier left order 109563 at the wrong address, this is the 2nd time",1698,,delivery_issue,False
1698,AmazonHelp,False,2019-03-12,"So sorry for the trouble. I've escalated order 109563 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,1697,delivery_issue,False
1699,cust61633,True,2019-02-27,"@AmazonHelp someone else logged into my account, I didn't authorize this",1700,,account_access,True
1700,AmazonHelp,False,2019-11-16,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,1699,account_access,True
1701,cust87182,True,2019-10-12,"never received order 594668, @AmazonHelp tracking says delivered but nothing here",1702,,delivery_issue,False
1702,AmazonHelp,False,2019-10-20,"So sorry for the trouble. I've escalated order 594668 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,1701,delivery_issue,False
1703,cust72444,True,2019-06-25,"@AmazonHelp item from order 523387 stopped working after 2 days, defective #fail",1704,,product_defect,False
1704,AmazonHelp,False,2019-04-25,"I'm sorry about that! I've started a replacement for order 523387, no need to wait for the return. -RJ",,1703,product_defect,False
1705,cust42831,True,2019-02-02,"@AmazonHelp item from order 868236 stopped working after 2 days, defective",1706,,product_defect,True
1706,AmazonHelp,False,2019-12-03,"I'm sorry about that! I've started a replacement for order 868236, no need to wait for the return. -RJ",,1705,product_defect,True
1707,cust93544,True,2019-10-18,"@AmazonHelp refund for 900432 is taking forever, when will i see the money back",1708,,refund_request,False
1708,AmazonHelp,False,2019-04-07,Sorry about that! I can see the return was received; refund for 900432 is being processed now. -DS,,1707,refund_request,False
1709,cust86298,True,2019-01-21,"@AmazonHelp courier left order 614958 at the wrong address, this is the 2nd time",1710,,delivery_issue,True
1710,AmazonHelp,False,2019-11-04,"I'm really sorry to hear that. I've filed a replacement for order 614958, it'll ship today at no extra cost. -DS",,1709,delivery_issue,True
1711,cust94178,True,2019-09-16,"@AmazonHelp my package for order 134853 arrived DAMAGED, box was crushed",1712,,delivery_issue,False
1712,AmazonHelp,False,2019-04-27,"That's not okay, apologies. I've marked order 134853 as not-received and a reshipment is on the way. -MK",,1711,delivery_issue,False
1713,cust59298,True,2019-02-19,"@amazonhelp courier left order 698076 at the wrong address, this is the 2nd time",1714,,delivery_issue,False
1714,AmazonHelp,False,2019-02-05,"That's not okay, apologies. I've marked order 698076 as not-received and a reshipment is on the way. -MK",,1713,delivery_issue,False
1715,cust47997,True,2019-05-13,"@amazonhelp item from order 642372 stopped working after 2 days, defective 😡",1716,,product_defect,False
1716,AmazonHelp,False,2019-12-12,"I'm sorry about that! I've started a replacement for order 642372, no need to wait for the return. -RJ",,1715,product_defect,False
1717,cust17424,True,2019-09-23,hey @AmazonHelp where is my order #265531?? it's been 6 days,1718,,order_status,False
1718,AmazonHelp,False,2019-02-19,"I hear you, that's frustrating. Order 265531 left our facility yesterday and tracking will update within 24h. -RJ",,1717,order_status,False
1719,cust81707,True,2019-12-11,@AmazonHelp I returned order 375831 2 weeks ago and still no refund,1720,,refund_request,True
1720,AmazonHelp,False,2019-11-02,"Apologies for the delay. I've checked and your refund for order 375831 was processed, it can take 3-5 business days to reflect. -MK",,1719,refund_request,True
1721,cust82276,True,2019-08-05,"@AmazonHelp my package for order 617530 arrived DAMAGED, box was crushed",1722,,delivery_issue,True
1722,AmazonHelp,False,2019-05-24,"That's not okay, apologies. I've marked order 617530 as not-received and a reshipment is on the way. -MK",,1721,delivery_issue,True
1723,cust39852,True,2019-01-02,"@AmazonHelp placed order 209116 last week, still says 'preparing for shipment' wtf",1724,,order_status,False
1724,AmazonHelp,False,2019-01-25,"I hear you, that's frustrating. Order 209116 left our facility yesterday and tracking will update within 24h. -RJ",,1723,order_status,False
1725,cust26415,True,2019-07-23,"product from 950775 is clearly used/opened, not new as advertised @amazonhelp",1726,,product_defect,False
1726,AmazonHelp,False,2019-07-18,"Apologies for the mix-up. I've flagged order 950775 for a correct replacement, it'll ship today. -DS",,1725,product_defect,False
1727,cust40413,True,2019-02-19,hey @AmazonHelp where is my order #221197?? it's been 9 days,1728,,order_status,True
1728,AmazonHelp,False,2019-01-08,"I hear you, that's frustrating. Order 221197 left our facility yesterday and tracking will update within 24h. -RJ",,1727,order_status,True
1729,cust26608,True,2019-08-06,"@AmazonHelp refund for 883785 is taking forever, when will i see the money back 😡",1730,,refund_request,True
1730,AmazonHelp,False,2019-05-02,"Apologies for the delay. I've checked and your refund for order 883785 was processed, it can take 3-5 business days to reflect. -MK",,1729,refund_request,True
1731,cust81256,True,2019-04-16,"never received order 466652, @AmazonHelp tracking says delivered but nothing here",1732,,delivery_issue,True
1732,AmazonHelp,False,2019-12-24,"That's not okay, apologies. I've marked order 466652 as not-received and a reshipment is on the way. -MK",,1731,delivery_issue,True
1733,cust45066,True,2019-06-23,"@AmazonHelp received the wrong item for order 474297, ordered a charger got headphones",1734,,product_defect,False
1734,AmazonHelp,False,2019-09-17,"Apologies for the mix-up. I've flagged order 474297 for a correct replacement, it'll ship today. -DS",,1733,product_defect,False
1735,cust78287,True,2019-04-10,"@AmazonHelp placed order 156620 last week, still says 'preparing for shipment' wtf #fail",1736,,order_status,False
1736,AmazonHelp,False,2019-12-18,"I hear you, that's frustrating. Order 156620 left our facility yesterday and tracking will update within 24h. -RJ",,1735,order_status,False
1737,cust75392,True,2019-01-09,"never received order 228710, @AmazonHelp tracking says delivered but nothing here",1738,,delivery_issue,True
1738,AmazonHelp,False,2019-05-19,"I'm really sorry to hear that. I've filed a replacement for order 228710, it'll ship today at no extra cost. -DS",,1737,delivery_issue,True
1739,cust39418,True,2019-04-13,"@AmazonHelp my package for order 415005 arrived DAMAGED, box was crushed #fail",1740,,delivery_issue,False
1740,AmazonHelp,False,2019-03-22,"That's not okay, apologies. I've marked order 415005 as not-received and a reshipment is on the way. -MK",,1739,delivery_issue,False
1741,cust54068,True,2019-05-26,"@AmazonHelp refund for 658358 is taking forever, when will i see the money back",1742,,refund_request,False
1742,AmazonHelp,False,2019-10-07,"I've gone ahead and issued the refund for order 658358 directly, you should see it within 5 business days. -RJ",,1741,refund_request,False
1743,cust82521,True,2019-07-24,"product from 128673 is clearly used/opened, not new as advertised @AmazonHelp",1744,,product_defect,False
1744,AmazonHelp,False,2019-11-10,"Apologies for the mix-up. I've flagged order 128673 for a correct replacement, it'll ship today. -DS",,1743,product_defect,False
1745,cust11990,True,2019-05-26,how do I cancel order 660737? placed it 10 mins ago @AmazonHelp,1746,,cancellation,False
1746,AmazonHelp,False,2019-11-09,"Order 660737 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,1745,cancellation,False
1747,cust95594,True,2019-10-01,"still waiting on order 362073 from @AmazonHelp, no tracking info at all 😡",1748,,order_status,False
1748,AmazonHelp,False,2019-02-10,"So sorry about this delay. I've looked into order 362073 and it's showing movement as of today, expected delivery tomorrow. -MK",,1747,order_status,False
1749,cust93590,True,2019-09-07,why does my statement show two charges for order 792874?? @amazonhelp 😡 #fail,1750,,billing_dispute,True
1750,AmazonHelp,False,2019-07-02,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 792874. -MK",,1749,billing_dispute,True
1751,cust74871,True,2019-03-08,"@AmazonHelp this is fraud, I never ordered 183410 but got charged $89.99",1752,,billing_dispute,True
1752,AmazonHelp,False,2019-11-06,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 183410. -RJ",,1751,billing_dispute,True
1753,cust15499,True,2019-09-23,hey @AmazonHelp where is my order #747966?? it's been 12 days 😡,1754,,order_status,False
1754,AmazonHelp,False,2019-04-02,"Hi, sorry for the wait! I can see order 747966 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track747966 -DS",,1753,order_status,False
1755,cust55839,True,2019-02-03,"so done with @AmazonHelp, nothing but problems this month",1756,,general_complaint,False
1756,AmazonHelp,False,2019-09-15,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,1755,general_complaint,False
1757,cust47104,True,2019-03-01,"@AmazonHelp any update on order 635859, tracking hasn't moved since 3 days ago",1758,,order_status,False
1758,AmazonHelp,False,2019-06-20,"Hi, sorry for the wait! I can see order 635859 is currently in transit and should arrive within 2 days. Tracking: bit.ly/track635859 -DS",,1757,order_status,False
